Flow ID,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Total,Packet Count,Current Packet Length,Flow IAT Min,Flow IAT Max,Flow IAT Mean,Flow Duration,Label
10.0.2.16 31.13.80.8 56262 443 6,40,1500,673.5,5388,8,601,48000.0,32730345000.0,4684031285.714285,32788219000.0,Messenger
31.13.80.8 10.0.2.16 443 56262 6,40,867,143.375,1147,8,40,0.0,32727999000.0,4683999857.142858,32787999000.0,Messenger
10.0.2.16 31.13.80.34 51228 443 6,40,317,134.25,1074,8,313,10428000.0,4780189000.0,1243690142.8571427,8705831000.0,Messenger
31.13.80.34 10.0.2.16 443 51228 6,40,760,160.375,1283,8,40,12000000.0,4775999000.0,1243999857.1428573,8707999000.0,Messenger
10.0.2.16 31.13.80.8 40378 443 6,40,1500,466.0,3728,8,40,-4069000.0,52719927000.0,7546192857.142856,52823349999.99999,Messenger
31.13.80.8 10.0.2.16 443 40378 6,40,850,242.5,1940,8,850,0.0,52715999000.0,7546285571.428571,52823998999.99999,Messenger
10.0.2.16 31.13.80.34 42782 443 6,40,317,100.125,801,8,91,6495000.0,4880400000.0,1214893142.8571427,8504251999.999999,Messenger
31.13.80.34 10.0.2.16 443 42782 6,40,759,160.25,1282,8,40,8000000.0,4876000000.0,1215428571.4285717,8508000000.000001,Messenger
31.13.80.34 10.0.2.16 443 57704 6,40,391,166.875,1335,8,66,8000000.0,25492000000.0,3897142857.142857,27280000000.0,Messenger
10.0.2.16 31.13.80.34 57704 443 6,40,315,87.125,697,8,40,7218000.0,25490726000.0,3897142857.1428566,27280000000.0,Messenger
10.0.2.16 31.13.80.34 47864 443 6,40,316,113.25,906,8,40,4523000.0,23289100000.0,3627951857.142857,25395663000.0,Messenger
31.13.80.34 10.0.2.16 443 47864 6,40,404,119.125,953,8,257,8000000.0,23291999000.0,3628571285.714285,25399999000.0,Messenger
10.0.2.16 31.13.80.34 47650 443 6,40,317,100.125,801,8,91,5005000.0,4905724000.0,1198083571.4285717,8386585000.0,Messenger
31.13.80.34 10.0.2.16 443 47650 6,40,759,160.25,1282,8,40,8000000.0,4900000000.0,1198285714.285714,8388000000.0,Messenger
10.0.2.16 31.13.80.34 44296 443 6,40,316,113.5,908,8,40,4545000.0,8432615999.999999,1496910999.9999998,10478376999.999998,Messenger
31.13.80.34 10.0.2.16 443 44296 6,40,403,119.0,952,8,257,8000000.0,8428000000.000001,1497714285.714286,10484000000.0,Messenger
10.0.2.16 31.13.80.34 51598 443 6,40,315,99.875,799,8,91,4606000.0,36001280000.0,6107595571.428571,42753169000.0,Messenger
31.13.80.34 10.0.2.16 443 51598 6,40,759,160.25,1282,8,40,4000000.0,36003999000.0,6107999857.142858,42755999000.0,Messenger
10.0.2.16 31.13.80.34 45806 443 6,40,318,119.875,959,8,40,3182000.0,10003999000.0,1833142714.285714,12831999000.0,Messenger
31.13.80.34 10.0.2.16 443 45806 6,40,404,92.0,736,8,66,8000000.0,10003999000.0,1833142714.285714,12831998999.999998,Messenger
31.13.80.8 10.0.2.16 443 59812 6,40,850,145.125,1161,8,40,0.0,47739999000.0,6832571285.714285,47827998999.99999,Messenger
10.0.2.16 31.13.80.34 41376 443 6,40,315,99.875,799,8,91,298000.0,4888723000.0,1209200285.7142856,8464402000.0,Messenger
31.13.80.34 10.0.2.16 443 41376 6,40,757,160.0,1280,8,40,4000000.0,4884000000.0,1209142857.1428573,8464000000.0,Messenger
10.0.2.16 31.13.80.34 38020 443 6,40,315,99.875,799,8,91,14220000.0,4862312000.0,1234494571.4285717,8641462000.0,Messenger
31.13.80.34 10.0.2.16 443 38020 6,40,759,160.25,1282,8,40,16000000.0,4860000000.0,1234285714.2857144,8640000000.0,Messenger
31.13.80.34 10.0.2.16 443 52588 6,40,759,204.25,1634,8,40,8000000.0,25516000000.0,4621714142.857142,32351998999.999992,Messenger
10.0.2.16 31.13.80.34 52588 443 6,40,316,93.625,749,8,91,7794000.0,25520829000.0,4622248714.285713,32355741000.0,Messenger
31.13.80.8 10.0.2.16 443 43432 6,40,867,147.25,1178,8,40,0.0,47619999000.0,6816571285.714285,47715999000.0,Messenger
10.0.2.16 31.13.80.34 40458 443 6,40,312,99.5,796,8,91,15039000.0,4877276000.0,1205881857.1428573,8441173000.000001,Messenger
31.13.80.34 10.0.2.16 443 40458 6,40,760,160.375,1283,8,40,16000000.0,4872000000.0,1205714285.714286,8439999999.999999,Messenger
31.13.80.34 10.0.2.16 443 40170 6,40,760,239.0,1912,8,760,4000000.0,25523999000.0,3961714142.857144,27731999000.0,Messenger
10.0.2.16 31.13.80.34 40170 443 6,40,311,86.625,693,8,40,4799000.0,25524067000.0,3961125428.571429,27727878000.0,Messenger
10.0.2.16 31.13.80.34 49642 443 6,40,310,99.25,794,8,91,5511000.0,4872553000.0,1218893142.8571427,8532252000.0,Messenger
31.13.80.34 10.0.2.16 443 49642 6,40,762,160.625,1285,8,40,8000000.0,4868000000.0,1218857142.857143,8532000000.0,Messenger
31.13.80.34 10.0.2.16 443 42400 6,40,413,137.0,1096,8,66,12000000.0,19687999000.0,3915999857.142857,27411999000.0,Messenger
10.0.2.16 31.13.80.34 42400 443 6,40,316,113.125,905,8,40,14607000.0,19693791000.0,3915999857.1428576,27411999000.0,Messenger
10.0.2.16 31.13.80.8 46926 443 6,40,1500,730.375,5843,8,905,-5920000.0,47593243000.0,6807093428.571428,47649654000.0,Messenger
31.13.80.8 10.0.2.16 443 46926 6,40,850,141.25,1130,8,40,0.0,47587999000.0,6806857000.0,47647999000.0,Messenger
10.0.2.16 31.13.80.8 38050 443 6,40,1500,636.875,5095,8,186,-4024000.0,29250859000.0,4187496571.428571,29312476000.0,Messenger
31.13.80.8 10.0.2.16 443 38050 6,40,867,143.375,1147,8,40,0.0,29247999000.0,4187428428.571429,29311999000.0,Messenger
10.0.2.16 31.13.80.34 57736 443 6,40,313,99.625,797,8,91,4657000.0,4887549000.0,1203179571.4285717,8422257000.0,Messenger
31.13.80.34 10.0.2.16 443 57736 6,40,761,160.5,1284,8,40,4000000.0,4884000000.0,1204000000.0000002,8428000000.000001,Messenger
31.13.80.8 10.0.2.16 443 55118 6,40,850,145.125,1161,8,40,0.0,48223999000.0,6902285571.428571,48315999000.0,Messenger
10.0.2.16 31.13.80.34 34104 443 6,40,315,113.125,905,8,40,8023000.000000001,4288241000.0,971129571.4285716,6797907000.0,Messenger
31.13.80.34 10.0.2.16 443 34104 6,40,978,210.25,1682,8,978,8000000.0,4284000000.0,971428571.4285712,6799999999.999999,Messenger
31.13.80.8 10.0.2.16 443 39114 6,40,867,147.25,1178,8,40,0.0,47999999000.0,6869142714.285715,48083999000.00001,Messenger
10.0.2.16 31.13.80.34 53606 443 6,40,315,99.875,799,8,91,18657000.0,4861110000.0,1242634285.7142856,8698440000.0,Messenger
31.13.80.34 10.0.2.16 443 53606 6,40,761,160.5,1284,8,40,20000000.0,4856000000.0,1242285714.285714,8696000000.0,Messenger
10.0.2.16 31.13.80.34 44352 443 6,40,314,99.75,798,8,91,17664000.0,4832447000.0,1237404285.714286,8661830000.0,Messenger
31.13.80.34 10.0.2.16 443 44352 6,40,760,160.375,1283,8,40,16000000.0,4828000000.0,1237714285.714286,8664000000.000002,Messenger
10.0.2.16 31.13.80.34 53756 443 6,40,247,104.875,839,8,91,547000.0,15970577000.0,4005381571.428571,28037671000.0,Messenger
31.13.80.34 10.0.2.16 443 53756 6,40,402,91.75,734,8,40,0.0,15968000000.0,4006285714.285714,28044000000.0,Messenger
31.13.80.8 10.0.2.16 443 60362 6,40,867,147.25,1178,8,40,0.0,51851999000.0,7420571285.714286,51943999000.0,Messenger
10.0.2.16 31.13.80.34 36984 443 6,40,313,99.625,797,8,91,40000000.0,4793896000.0,1229526428.5714288,8606685000.0,Messenger
31.13.80.34 10.0.2.16 443 36984 6,40,761,160.5,1284,8,40,40000000.0,4792000000.0,1229142857.142857,8604000000.0,Messenger
10.0.2.16 31.13.80.34 40652 443 6,40,317,113.5,908,8,40,12067000.0,2248000000.0,602882000.0,4220174000.0,Messenger
31.13.80.34 10.0.2.16 443 40652 6,40,761,163.75,1310,8,66,16000000.0,2256000000.0,602857142.8571429,4220000000.0,Messenger
10.0.2.16 31.13.80.34 55520 443 6,40,315,124.875,999,8,40,8000000.0,10005505000.0,2689860285.7142854,18829022000.0,Messenger
31.13.80.34 10.0.2.16 443 55520 6,40,302,79.25,634,8,66,8000000.0,10008000000.0,2690285714.2857146,18832000000.0,Messenger
31.13.80.34 10.0.2.16 443 44460 6,40,391,181.625,1453,8,257,0.0,25503999000.0,3919428428.571428,27435999000.0,Messenger
10.0.2.16 31.13.80.34 44460 443 6,40,315,87.125,697,8,40,8070000.000000001,25501901000.0,3922733000.000001,27459131000.000004,Messenger
31.13.80.34 10.0.2.16 443 44218 6,40,669,179.75,1438,8,40,0.0,25771999000.0,3942857000.0,27599999000.0,Messenger
10.0.2.16 31.13.80.34 44218 443 6,40,315,87.125,697,8,40,0.0,25758809000.0,3949714142.857143,27647999000.0,Messenger
31.13.80.34 10.0.2.16 443 60750 6,40,761,204.375,1635,8,40,12000000.0,25528000000.0,4621714285.714285,32352000000.0,Messenger
10.0.2.16 31.13.80.34 60750 443 6,40,315,93.5,748,8,91,8236999.999999999,25524209000.0,4621010571.428571,32347074000.0,Messenger
10.0.2.16 31.13.80.8 51264 443 6,40,1500,295.125,2361,8,89,30000.0,1093126000.0,159766857.1428572,1118368000.0000002,Messenger
31.13.80.8 10.0.2.16 443 51264 6,40,867,161.5,1292,8,867,0.0,1096000000.0,165714285.71428573,1160000000.0000002,Messenger
31.13.80.34 10.0.2.16 443 47030 6,40,759,204.25,1634,8,40,20000000.0,25479999000.0,4629142714.285714,32403999000.0,Messenger
10.0.2.16 31.13.80.34 47030 443 6,40,314,93.375,747,8,91,10257000.0,25478192000.0,4629230000.0,32404610000.0,Messenger
10.0.2.16 31.13.80.8 60572 443 6,40,1500,629.125,5033,8,248,0.0,29194285000.0,4178851285.714286,29251959000.0,Messenger
31.13.80.8 10.0.2.16 443 60572 6,40,850,141.25,1130,8,40,0.0,29191999000.0,4178285571.428572,29247999000.0,Messenger
10.0.2.16 31.13.80.34 44646 443 6,40,314,99.75,798,8,91,6663000.0,4852289000.0,1230955714.2857144,8616690000.0,Messenger
31.13.80.34 10.0.2.16 443 44646 6,40,759,160.25,1282,8,40,8000000.0,4848000000.0,1231428571.4285712,8620000000.0,Messenger
10.0.2.16 31.13.80.8 44140 443 6,40,199,78.125,625,8,40,0.0,28605000.0,10863571.42857143,76045000.0,Messenger
31.13.80.8 10.0.2.16 443 44140 6,40,1480,443.0,3544,8,40,0.0,32000000.0,9714285.714285716,68000000.0,Messenger
31.13.80.8 10.0.2.16 443 44154 6,40,867,147.25,1178,8,40,0.0,61391999000.0,8786857000.0,61507999000.0,Messenger
10.0.2.16 31.13.80.34 54864 443 6,40,312,119.125,953,8,248,16000000.0,35555999000.0,6060571285.714287,42423999000.0,Messenger
31.13.80.34 10.0.2.16 443 54864 6,40,759,160.25,1282,8,40,16000000.0,35551999000.0,6060571285.714287,42423999000.0,Messenger
31.13.80.34 10.0.2.16 443 47062 6,40,1308,318.75,2550,8,40,16000000.0,25199999000.0,4574857000.0,32023999000.0,Messenger
10.0.2.16 31.13.80.34 47062 443 6,40,311,93.0,744,8,91,16503000.0,25204944000.0,4575500142.857142,32028501000.0,Messenger
10.0.2.16 31.13.80.34 32870 443 6,40,314,99.75,798,8,91,9338000.0,4871500000.0,1222988428.5714283,8560919000.0,Messenger
31.13.80.34 10.0.2.16 443 32870 6,40,759,160.25,1282,8,40,12000000.0,4868000000.0,1222857142.857143,8560000000.000001,Messenger
31.13.80.34 10.0.2.16 443 58672 6,40,404,167.625,1341,8,40,24000000.0,23756000000.0,3904000000.000001,27328000000.000004,Messenger
10.0.2.16 31.13.80.34 58672 443 6,40,316,113.25,906,8,316,20931000.0,23759332000.0,3904000000.000001,27328000000.000004,Messenger
31.13.80.34 10.0.2.16 443 33904 6,40,392,180.0,1440,8,40,0.0,25463999000.0,3656571285.714286,25595999000.000004,Messenger
10.0.2.16 31.13.80.34 33904 443 6,40,91,46.375,371,8,91,0.0,25467365000.0,3657052142.857144,25599365000.000004,Messenger
31.13.80.8 10.0.2.16 443 38616 6,40,850,145.125,1161,8,40,0.0,48203999000.0,6899999857.142858,48299999000.0,Messenger
10.0.2.16 31.13.80.34 33848 443 6,40,311,112.75,902,8,40,13310000.0,9253591000.0,1626199285.714286,11383395000.0,Messenger
31.13.80.34 10.0.2.16 443 33848 6,40,456,125.625,1005,8,257,12000000.0,9247999000.0,1626857000.0,11387999000.0,Messenger
10.0.2.16 31.13.80.34 32932 443 6,40,315,99.875,799,8,91,20324000.0,4784564000.0,1230108142.8571427,8610757000.0,Messenger
31.13.80.34 10.0.2.16 443 32932 6,40,759,160.25,1282,8,40,24000000.0,4780000000.0,1230285714.285714,8612000000.0,Messenger
10.0.2.16 31.13.80.34 43046 443 6,40,313,112.625,901,8,40,14429000.0,3170812000.0,745304000.0,5217128000.0,Messenger
31.13.80.34 10.0.2.16 443 43046 6,40,759,163.5,1308,8,66,12000000.0,3168000000.0,745714285.7142856,5220000000.0,Messenger
31.13.80.8 10.0.2.16 443 51114 6,40,850,145.125,1161,8,40,0.0,47951999000.0,6862856999.999999,48039998999.99999,Messenger
10.0.2.16 31.13.80.34 60440 443 6,40,314,99.75,798,8,91,29601000.0,4892000000.0,1249142714.2857144,8743999000.0,Messenger
31.13.80.34 10.0.2.16 443 60440 6,40,759,160.25,1282,8,40,16000000.0,4892000000.0,1247999857.142857,8735999000.0,Messenger
31.13.80.8 10.0.2.16 443 51566 6,40,867,147.25,1178,8,40,0.0,47991999000.0,6863999857.142857,48047999000.0,Messenger
10.0.2.16 31.13.80.34 55176 443 6,40,315,99.875,799,8,91,9339000.0,4868000000.0,1222857142.857143,8560000000.000001,Messenger
31.13.80.34 10.0.2.16 443 55176 6,40,760,160.375,1283,8,40,4000000.0,4868000000.0,1222857142.857143,8560000000.000001,Messenger
31.13.80.34 10.0.2.16 443 52604 6,40,392,180.0,1440,8,40,4000000.0,25503999000.0,3908571285.714286,27359999000.000004,Messenger
10.0.2.16 31.13.80.34 52604 443 6,40,316,87.25,698,8,316,4443000.0,25507403000.0,3909102571.428571,27363718000.0,Messenger
31.13.80.34 10.0.2.16 443 43384 6,40,417,194.125,1553,8,257,20000000.0,25288000000.0,3922285714.285714,27456000000.0,Messenger
10.0.2.16 31.13.80.34 43384 443 6,40,316,87.25,698,8,40,20679000.0,25291573000.0,3922285714.285714,27456000000.0,Messenger
10.0.2.16 31.13.80.8 40666 443 6,40,1500,750.75,6006,8,1190,-6650000.0,47950649000.0,6860076142.857143,48020533000.0,Messenger
31.13.80.8 10.0.2.16 443 40666 6,40,867,143.375,1147,8,40,0.0,47947999000.0,6859999857.1428585,48019999000.00001,Messenger
31.13.80.34 10.0.2.16 443 35062 6,40,1480,468.625,3749,8,40,0.0,44000000.0,11428571.42857143,80000000.0,Messenger
10.0.2.16 31.13.80.34 35062 443 6,40,496,120.125,961,8,161,0.0,38096000.0,11428571.42857143,80000000.0,Messenger
31.13.80.8 10.0.2.16 443 46124 6,40,850,147.625,1181,8,40,0.0,14439999000.0,2079999857.142857,14559999000.0,Messenger
10.0.2.16 31.13.80.8 46124 443 6,40,1500,475.875,3807,8,89,-2556000.0,14442482000.0,2080563571.4285712,14563944999.999998,Messenger
31.13.80.34 10.0.2.16 443 38340 6,40,579,228.25,1826,8,402,0.0,6420000000.0,986857142.8571428,6908000000.0,Messenger
10.0.2.16 31.13.80.34 38340 443 6,40,248,66.0,528,8,40,0.0,6424343000.0,986857142.857143,6908000000.000001,Messenger
31.13.80.8 10.0.2.16 443 60938 6,40,850,145.125,1161,8,40,0.0,57343999000.0,8204571285.714284,57431998999.99999,Messenger
31.13.80.8 10.0.2.16 443 53268 6,40,850,145.125,1161,8,40,0.0,48151999000.0,6891428428.571428,48239999000.0,Messenger
10.0.2.16 31.13.80.34 56560 443 6,40,315,99.875,799,8,91,14711000.0,4872000000.0,1233714285.7142856,8636000000.0,Messenger
31.13.80.34 10.0.2.16 443 56560 6,40,761,160.5,1284,8,40,8000000.0,4872000000.0,1233714285.714286,8636000000.000002,Messenger
10.0.2.16 31.13.80.34 34236 443 6,40,315,113.125,905,8,40,11269000.0,12488944000.0,2108571285.7142856,14759998999.999998,Messenger
31.13.80.34 10.0.2.16 443 34236 6,40,399,118.5,948,8,257,20000000.0,12483999000.0,2108571285.7142856,14759998999.999998,Messenger
31.13.80.34 10.0.2.16 443 52060 6,40,391,179.75,1438,8,40,0.0,25556000000.0,3924000000.000001,27468000000.000004,Messenger
10.0.2.16 31.13.80.34 52060 443 6,40,315,87.125,697,8,40,0.0,25530081000.0,3937142857.142857,27560000000.000004,Messenger
31.13.80.8 10.0.2.16 443 59318 6,40,1034,271.5,2172,8,40,0.0,62083999000.0,10938285428.571428,76567997999.99998,Messenger
10.0.2.16 31.13.80.8 59318 443 6,40,1500,253.625,2029,8,40,-4557000.0,62086457000.0,10938285428.57143,76567998000.0,Messenger
10.0.2.16 31.13.80.34 52416 443 6,40,314,113.5,908,8,40,6328000.0,25456266000.0,3936587285.714285,27556111000.0,Messenger
31.13.80.34 10.0.2.16 443 52416 6,40,760,209.0,1672,8,403,4000000.0,1840000000.0,343428571.4285714,2404000000.0,Messenger
31.13.80.8 10.0.2.16 443 52852 6,40,867,147.25,1178,8,40,0.0,47683999000.0,6823999857.142857,47767998999.99999,Messenger
10.0.2.16 31.13.80.34 38444 443 6,40,314,96.375,771,8,40,5019000.0,34304065000.0,5229021714.285713,36603151999.99999,Messenger
31.13.80.34 10.0.2.16 443 38444 6,40,66,46.25,370,8,40,4000000.0,34303999000.0,5228571285.714284,36599998999.99999,Messenger
10.0.2.16 31.13.80.8 54934 443 6,40,1500,465.75,3726,8,40,-7456000.0,53419454000.0,7647999714.285714,53535998000.0,Messenger
31.13.80.8 10.0.2.16 443 54934 6,40,867,244.625,1957,8,850,0.0,53411998000.0,7647999714.285714,53535998000.0,Messenger
10.0.2.16 31.13.80.34 59896 443 6,40,316,119.625,957,8,40,4000000.0,38023999000.0,5924571285.714286,41471999000.00001,Messenger
31.13.80.34 10.0.2.16 443 59896 6,40,402,91.75,734,8,66,0.0,38027999000.0,5923999857.1428585,41467999000.00001,Messenger
31.13.80.8 10.0.2.16 443 48940 6,40,867,147.25,1178,8,40,0.0,48039999000.0,6878285571.428572,48147999000.00001,Messenger
10.0.2.16 31.13.80.34 36588 443 6,40,314,99.75,798,8,91,8499000.0,4908528000.0,1240265999.9999998,8681861999.999998,Messenger
31.13.80.34 10.0.2.16 443 36588 6,40,761,160.5,1284,8,40,12000000.0,4904000000.0,1240000000.0,8680000000.0,Messenger
31.13.80.8 10.0.2.16 443 46892 6,40,850,145.125,1161,8,40,0.0,48155999000.0,6893714142.857143,48255999000.0,Messenger
10.0.2.16 31.13.80.34 52232 443 6,40,315,99.875,799,8,91,20000000.0,4868000000.0,1253714285.714286,8776000000.0,Messenger
31.13.80.34 10.0.2.16 443 52232 6,40,761,160.5,1284,8,40,24000000.0,4868000000.0,1253142857.142857,8772000000.0,Messenger
10.0.2.16 31.13.80.34 40984 443 6,40,314,99.75,798,8,91,4887000.0,4872648000.0,1233907000.0,8637349000.0,Messenger
31.13.80.34 10.0.2.16 443 40984 6,40,761,160.5,1284,8,40,4000000.0,4868000000.0,1234285714.2857144,8640000000.0,Messenger
31.13.80.8 10.0.2.16 443 42228 6,40,850,145.125,1161,8,40,0.0,64015998999.99999,9158857000.0,64111999000.0,Messenger
10.0.2.16 31.13.80.34 54110 443 6,40,316,100.0,800,8,91,8581000.0,10004020000.0,2559614000.0,17917298000.0,Messenger
31.13.80.34 10.0.2.16 443 54110 6,40,760,160.375,1283,8,40,8000000.0,10008000000.0,2559999999.9999995,17920000000.0,Messenger
31.13.80.34 10.0.2.16 443 43864 6,40,1308,319.125,2553,8,40,8000000.0,25275999000.0,4586857000.0,32107999000.0,Messenger
10.0.2.16 31.13.80.34 43864 443 6,40,312,93.125,745,8,91,5718000.0,25276983000.0,4587013428.571429,32109094000.000008,Messenger
31.13.80.34 10.0.2.16 443 51554 6,40,760,204.25,1634,8,40,32000000.0,25535999000.0,4614857000.0,32303999000.0,Messenger
10.0.2.16 31.13.80.34 51554 443 6,40,313,93.25,746,8,91,29758000.0,25533733000.0,4614555714.285715,32301890000.000008,Messenger
10.0.2.16 31.13.80.34 42372 443 6,40,316,119.875,959,8,250,6698000.0,34127340000.0,5855686142.857142,40989802999.99999,Messenger
31.13.80.34 10.0.2.16 443 42372 6,40,759,160.25,1282,8,40,4000000.0,34123999000.0,5855999857.142857,40991999000.0,Messenger
31.13.80.34 10.0.2.16 443 43154 6,40,392,180.0,1440,8,40,0.0,14475999000.0,2093142714.2857144,14651999000.0,Messenger
10.0.2.16 31.13.80.34 43154 443 6,40,91,46.375,371,8,91,0.0,14476055000.0,2093959142.857143,14657714000.0,Messenger
31.13.80.34 10.0.2.16 443 56568 6,40,457,139.375,1115,8,40,32000000.0,13540000000.0,3922285714.285714,27456000000.0,Messenger
10.0.2.16 31.13.80.34 56568 443 6,40,317,120.0,960,8,317,33471000.0,13544057000.0,3921538000.0,27450766000.0,Messenger
10.0.2.16 31.13.80.34 36348 443 6,40,315,99.875,799,8,91,24549000.0,4849529000.0,1228487714.285714,8599414000.0,Messenger
31.13.80.34 10.0.2.16 443 36348 6,40,759,160.25,1282,8,40,20000000.0,4844000000.0,1228000000.0,8596000000.0,Messenger
10.0.2.16 31.13.80.34 52314 443 6,40,315,113.0,904,8,40,8236000.0,15298216000.0,2491999857.1428576,17443999000.0,Messenger
31.13.80.34 10.0.2.16 443 52314 6,40,402,118.875,951,8,257,8000000.0,15291999000.0,2491999857.1428576,17443999000.0,Messenger
31.13.80.8 10.0.2.16 443 54136 6,40,867,246.75,1974,8,40,0.0,49303999000.0,9137142714.285711,63959999000.0,Messenger
10.0.2.16 31.13.80.8 54136 443 6,40,1500,598.625,4789,8,286,-3397000.0,49307767000.0,9137834571.428572,63964842000.0,Messenger
10.0.2.16 31.13.80.34 60922 443 6,40,377,136.875,1095,8,91,4000000.0,23025609000.0,3647060285.714285,25529422000.0,Messenger
31.13.80.34 10.0.2.16 443 60922 6,40,455,143.125,1145,8,40,4000000.0,23020000000.0,3646285714.2857137,25524000000.0,Messenger
10.0.2.16 31.13.80.34 55232 443 6,40,381,151.375,1211,8,40,6302000.0,12024423000.0,1771104714.2857144,12397733000.0,Messenger
31.13.80.34 10.0.2.16 443 55232 6,40,453,146.5,1172,8,66,0.0,12020000000.0,1771428571.4285712,12399999999.999998,Messenger
31.13.80.34 10.0.2.16 443 38196 6,40,759,240.25,1922,8,759,12000000.0,25199999000.0,3912571285.714285,27387999000.0,Messenger
10.0.2.16 31.13.80.34 38196 443 6,40,315,87.125,697,8,40,3592000.0,25196986000.0,3911618000.0,27381326000.0,Messenger
31.13.80.8 10.0.2.16 443 52820 6,40,867,147.25,1178,8,40,0.0,47951999000.0,6863999857.142857,48047999000.0,Messenger
